Iter,Time,LogLik
922,1180.451,-8298811.15058117
923,1181.685,-8298758.70294770
924,1182.966,-8298620.48580605
925,1184.217,-8298592.58364539
926,1185.448,-8298386.83849107
927,1186.721,-8298874.38032410
928,1188.014,-8298722.11995930
929,1189.275,-8298698.50691072
930,1190.524,-8298786.98270729
931,1191.811,-8298753.59183867
932,1193.067,-8298834.06688795
933,1194.291,-8298737.85223150
934,1195.553,-8298575.01308338
935,1196.828,-8298650.83447839
936,1198.086,-8298367.22617066
937,1199.355,-8298339.54226998
938,1200.612,-8298184.44656879
939,1201.830,-8297837.87999099
940,1203.104,-8297848.83026130
941,1204.378,-8297570.53422730
942,1205.652,-8297298.81333517
943,1206.913,-8297477.94805618
944,1208.171,-8297190.67565999
945,1209.465,-8297458.73809217
946,1211.073,-8297399.18658348
947,1212.350,-8297214.92033963
948,1213.617,-8296936.91932190
949,1214.889,-8296753.63901926
950,1216.146,-8296598.11943210
951,1217.400,-8296351.53536318
952,1218.675,-8296047.97246655
953,1219.933,-8296209.28136951
954,1221.176,-8296114.55744595
955,1222.477,-8295845.66389791
956,1223.764,-8295800.54071602
957,1225.006,-8295708.46282231
958,1226.272,-8295692.07818115
959,1227.561,-8295670.69442209
960,1228.829,-8295630.01078116
961,1230.083,-8295471.84568479
962,1231.354,-8295841.64569043
963,1232.643,-8296070.35913108
964,1233.931,-8296102.52920671
965,1235.209,-8296175.12060458
966,1236.491,-8295972.84482670
967,1237.723,-8295864.21401500
968,1238.995,-8295908.30321429
969,1240.253,-8295780.02452692
970,1241.523,-8295750.16641349
971,1242.769,-8295490.79410132
972,1244.034,-8295498.81009844
973,1245.310,-8295423.66326916
974,1246.535,-8295240.95025904
975,1247.832,-8295508.63417888
976,1249.107,-8295368.91927090
977,1250.384,-8295289.77434186
978,1251.629,-8295177.97043068
979,1252.897,-8295044.76294799
980,1254.198,-8295153.68948026
981,1255.457,-8295208.29259633
982,1256.722,-8295182.79412175
983,1258.001,-8294985.93570451
984,1259.264,-8295032.81112647
985,1260.517,-8294950.04391522
986,1261.808,-8294809.67579641
987,1263.074,-8294760.95795150
988,1264.348,-8294527.46974569
989,1265.611,-8295069.00707066
990,1266.887,-8294940.84351507
991,1268.160,-8294947.78511070
992,1269.431,-8295040.50399048
993,1270.726,-8295008.58257847
994,1271.999,-8295101.02977693
995,1273.242,-8295005.53902788
996,1274.516,-8294825.95064315
997,1275.809,-8294938.40623775
998,1277.061,-8294688.44631593
999,1278.341,-8294652.75905141
1000,1279.593,-8294482.36146326
