Iter,Time,LogLik
670,864.159,-8328545.52119958
671,865.405,-8328357.41623242
672,866.672,-8328044.04250374
673,868.310,-8327863.91878102
674,869.531,-8327622.44490212
675,870.809,-8327591.55156121
676,872.082,-8327549.77596332
677,873.356,-8327561.75985614
678,874.635,-8327267.75239361
679,875.904,-8326955.02695738
680,877.180,-8326740.77990051
681,878.463,-8326664.13676000
682,879.737,-8326571.36805275
683,881.014,-8326394.66219098
684,882.272,-8326494.52908130
685,883.565,-8326211.29460727
686,884.829,-8326114.56678886
687,886.102,-8325966.66273298
688,887.343,-8325778.13862962
689,888.622,-8325558.63318375
690,889.902,-8325950.28106415
691,891.139,-8325635.76951714
692,892.400,-8325447.24737217
693,893.704,-8325800.45418298
694,894.977,-8325620.21658242
695,896.257,-8325721.78616656
696,897.525,-8325558.90504178
697,898.826,-8325456.88073388
698,900.052,-8325367.08972059
699,901.328,-8325179.12966001
700,902.596,-8325030.37444268
701,903.904,-8325254.28944583
702,905.169,-8325209.76843034
703,906.465,-8325385.04485799
704,907.749,-8325176.15840098
705,909.037,-8325158.13398827
706,910.307,-8325294.37584828
707,911.586,-8325352.93209750
708,912.837,-8325083.37085969
709,914.127,-8324871.75925246
710,915.417,-8324833.38040143
711,916.698,-8324902.70049562
712,917.961,-8324970.41757510
713,919.243,-8324762.24269519
714,920.513,-8324565.80702049
715,921.768,-8324599.36210927
716,923.045,-8324401.06546779
717,924.332,-8324187.16406948
718,925.605,-8324067.00199004
719,926.865,-8324192.83117044
720,928.109,-8323934.37253685
721,929.388,-8323876.79819303
722,930.643,-8323627.44413986
723,931.876,-8323361.38937203
724,933.148,-8323177.50495167
725,934.417,-8323158.31253353
726,935.675,-8322797.54386511
727,936.949,-8323485.12077722
728,938.234,-8323488.33268888
729,939.514,-8323410.16173635
730,940.744,-8323251.48953574
731,942.013,-8322824.15276354
732,943.289,-8322783.98227571
733,944.558,-8322517.57656492
734,945.829,-8322987.93963635
735,947.123,-8322931.89432304
736,948.413,-8323101.03800968
737,949.690,-8322891.00747167
738,950.968,-8322801.69083766
739,952.245,-8322868.76951080
740,953.515,-8322652.84763132
741,954.796,-8322370.29484537
742,956.088,-8322081.28828304
743,957.367,-8322071.37672523
744,958.634,-8321660.54826240
745,959.919,-8321475.04360947
746,961.173,-8321307.85320551
747,962.429,-8321156.20506002
748,964.090,-8320967.30050907
749,965.382,-8320798.44856010
750,966.635,-8320507.87445874
751,967.902,-8320329.77142253
752,969.185,-8320034.15314526
753,970.468,-8319875.72306098
754,971.742,-8319683.37278435
755,973.021,-8319549.65797082
756,974.295,-8319534.34014598
757,975.575,-8319253.04308960
758,976.811,-8318973.29457524
759,978.092,-8319337.27349741
760,979.354,-8319132.80733617
761,980.690,-8318847.25652248
762,981.969,-8318607.12827288
763,983.253,-8318812.58306921
764,984.529,-8318743.05999940
765,985.843,-8318961.06149279
766,987.106,-8318687.48595941
767,988.371,-8318745.68622534
768,989.636,-8318907.15308457
769,990.924,-8318998.14555514
770,992.201,-8318715.86856519
771,993.472,-8318509.81626069
772,994.744,-8318422.88642865
773,996.029,-8318573.91413551
774,997.295,-8318609.39070034
775,998.569,-8318434.80052136
776,999.845,-8318271.05162784
777,1001.146,-8318311.90040076
778,1002.397,-8318145.18460071
779,1003.669,-8317961.44879560
780,1004.976,-8317801.29224683
781,1006.266,-8317866.14726282
782,1007.533,-8317693.84550795
783,1008.802,-8317659.07623437
784,1010.079,-8317412.86267365
785,1011.351,-8317128.60387205
786,1012.623,-8317023.75639354
787,1013.889,-8317011.84961887
788,1015.169,-8316654.56494813
789,1016.478,-8317286.58665870
790,1017.751,-8317335.08676627
791,1019.029,-8317271.37139092
792,1020.313,-8317133.52238274
793,1021.586,-8316742.53819829
794,1022.857,-8316677.46213574
795,1024.133,-8316461.54664495
796,1025.392,-8316960.07015401
797,1026.676,-8316891.07746267
798,1027.956,-8317129.22105959
799,1029.250,-8316932.70674603
800,1030.511,-8316818.59358551
801,1031.795,-8316697.40370576
802,1033.078,-8316610.02434963
803,1034.315,-8316749.92930831
804,1035.595,-8317100.67157173
805,1037.283,-8317851.19724588
806,1038.555,-8317661.57410144
807,1039.811,-8317675.67691677
808,1041.103,-8317595.78474206
809,1042.379,-8317777.73057534
810,1043.607,-8317729.67462596
811,1044.886,-8317681.14749319
812,1046.144,-8317632.52827124
813,1047.436,-8317369.38038447
814,1048.691,-8317365.23143969
815,1049.973,-8317228.70784090
816,1051.248,-8317071.78940499
817,1052.533,-8317072.87205619
818,1053.818,-8317134.28443945
819,1055.095,-8316971.08814224
820,1056.345,-8316679.02223550
821,1057.626,-8316595.77836054
822,1058.898,-8316472.33975611
823,1060.170,-8316278.04803059
824,1061.426,-8316328.92437726
825,1062.707,-8316175.50546735
826,1063.991,-8316285.83524793
827,1065.266,-8316197.40023086
828,1066.532,-8315950.42148434
829,1067.810,-8315692.71046542
830,1069.097,-8315370.32071388
831,1070.374,-8315159.33498296
832,1071.644,-8315100.37521242
833,1072.941,-8315055.69753618
834,1074.209,-8314760.19724558
835,1075.499,-8314674.87299778
836,1076.760,-8314708.23198031
837,1078.054,-8314280.36732566
838,1079.367,-8314285.81860202
839,1080.650,-8314158.75874847
840,1081.950,-8313907.27348151
841,1083.240,-8313607.98779191
842,1084.517,-8313359.77052849
843,1085.777,-8313061.33351304
844,1087.054,-8312819.22370977
845,1088.340,-8312780.28497003
846,1089.609,-8312781.48083667
847,1090.865,-8312643.93407914
848,1092.143,-8312587.28957232
849,1093.435,-8312283.66572311
850,1094.686,-8311986.65791319
851,1095.954,-8311861.17580806
852,1097.222,-8311689.57455132
853,1098.516,-8311706.97818184
854,1099.788,-8311583.79699682
855,1101.094,-8311712.78454465
856,1102.352,-8311762.96161857
857,1103.631,-8311736.44919665
858,1104.937,-8311760.68238561
859,1106.183,-8311657.99906250
860,1107.455,-8311700.83598541
861,1108.758,-8311564.84092734
862,1110.037,-8311374.43544033
863,1111.309,-8311267.85391797
864,1112.961,-8311195.19178729
865,1114.256,-8311267.86887620
866,1115.562,-8311669.37312475
867,1116.801,-8312377.60720711
868,1118.081,-8312198.48143538
869,1119.369,-8312272.50423316
870,1120.645,-8312145.59026550
871,1121.934,-8312347.15286459
872,1123.207,-8312250.27166607
873,1124.479,-8312206.43772217
874,1125.721,-8312192.31028845
875,1127.000,-8311992.21322127
876,1128.264,-8311930.07700071
877,1129.539,-8311848.29526303
878,1130.796,-8311677.68654443
879,1132.057,-8311674.35164082
880,1133.314,-8311737.27795135
881,1134.591,-8311606.36795927
882,1135.907,-8311310.70619792
883,1137.160,-8311244.88694996
884,1138.438,-8311150.71134619
885,1139.717,-8310972.29074794
886,1140.971,-8310963.12249369
887,1142.237,-8310815.78930172
888,1143.502,-8310959.60627571
889,1144.785,-8310849.17721494
890,1146.031,-8310642.75636431
891,1147.303,-8310424.63358528
892,1148.561,-8310138.01895035
893,1149.840,-8309934.42766638
894,1151.114,-8309878.55082596
895,1152.378,-8309845.50598078
896,1153.667,-8309558.82931904
897,1154.959,-8309484.27829556
898,1156.213,-8309496.17544264
899,1157.499,-8309190.99700409
900,1158.748,-8309168.36040876
901,1160.024,-8308982.51973672
902,1161.307,-8308993.08238263
903,1162.595,-8309068.74208469
904,1163.862,-8309191.04542659
905,1165.133,-8309058.28303553
906,1166.434,-8308911.12815072
907,1167.689,-8308791.90548643
908,1168.956,-8308878.90363901
909,1170.239,-8308907.02094303
910,1171.519,-8308723.56403364
911,1172.781,-8308447.55586924
912,1174.050,-8308357.39183550
913,1175.353,-8308341.04699495
914,1176.624,-8308101.50343104
915,1177.905,-8308085.67033969
916,1179.173,-8308149.54907368
917,1180.496,-8308483.24346983
918,1181.756,-8308422.68432371
919,1183.013,-8308443.92867758
920,1184.285,-8308276.79171439
921,1185.564,-8308155.41359878
